CardID,Responded
C0104775378,F
C0104775593,F
C0104775726,F
C0104775765,F
C0104775842,T
C0104776706,F
C0104777051,F
C0104777176,F
C0104777256,F
C0104777411,F
C0104777476,F
C0104777498,F
C0104778020,T
C0104778103,F
C0104778383,F
C0104778461,F
C0104778891,F
C0104778925,F
C0104779735,F
C0104779830,F
C0104779853,F
C0104780043,F
C0104780375,F
C0104780556,F
C0104780832,F
C0104780946,F
C0104781039,F
C0104781120,F
C0104781991,F
C0104782331,F
C0104782695,F
C0104783065,F
C0104783146,F
C0104783378,F
C0104783483,F
C0104783604,T
C0104783759,F
C0104783811,F
C0104783837,F
C0104784049,F
C0104784152,T
C0104784233,F
C0104784247,F
C0104784408,F
C0104785017,F
C0104785149,F
C0104785626,F
C0104785673,F
C0104785822,F
C0104785960,F
C0104786303,F
C0104786617,F
C0104786995,F
C0104787071,T
C0104787182,F
C0104787336,F
C0104787673,F
C0104787736,F
C0104787794,F
C0104788029,T
C0104788202,F
C0104788462,F
C0104788488,F
C0104788553,F
C0104788770,F
C0104789380,F
C0104789563,F
C0104789633,F
C0104789961,F
C0104790093,F
C0104790444,F
C0104790751,F
C0104791023,F
C0104791113,F
C0104791251,F
C0104791380,F
C0104791527,F
C0104791675,F
C0104792002,F
C0104792071,F
C0104792346,F
C0104792444,F
C0104792581,F
C0104792803,F
C0104793031,F
C0104793051,F
C0104793275,T
C0104793353,F
C0104793401,F
C0104793424,F
C0104793599,F
C0104793637,F
C0104793745,F
C0104793959,F
C0104794087,F
C0104795008,F
C0104795377,F
C0104795383,F
C0104795435,F
C0104795481,F
C0104795522,F
C0104795748,F
C0104796925,T
C0104797534,F
C0104797618,F
C0104797636,T
C0104798231,F
C0104798676,F
C0104799606,F
C0104799808,F
C0104799874,F
C0104800390,F
C0104800772,F
C0104800782,F
C0104800876,F
C0104801173,T
C0104801467,F
C0104801606,F
C0104802012,F
C0104802312,F
C0104802925,F
C0104803086,F
C0104803175,F
C0104803255,F
C0104803361,F
C0104803489,F
C0104803762,F
C0104804124,F
C0104804156,F
C0104804239,F
C0104804410,F
C0104805112,F
C0104805185,F
C0104805569,F
C0104805666,F
C0104806290,F
C0104806476,T
C0104806723,F
C0104807154,F
C0104807245,F
C0104807481,F
C0104807541,F
C0104807825,F
C0104807983,F
C0104808074,F
C0104808133,F
C0104808173,F
C0104808450,F
C0104808806,F
C0104808962,F
C0104809069,F
C0104809180,F
C0104809206,T
C0104809876,F
C0104809982,F
C0104810451,F
C0104810476,F
C0104810596,F
C0104810736,F
C0104810932,F
C0104811072,F
C0104811613,F
C0104811699,F
C0104811845,F
C0104812226,F
C0104812751,F
C0104813384,F
C0104813418,T
C0104813483,F
C0104813815,F
C0104813882,F
C0104814232,F
C0104814367,F
C0104814594,F
C0104814660,T
C0104814711,F
C0104814804,F
C0104814900,F
C0104815015,F
C0104815090,F
C0104815588,F
C0104815613,F
C0104816005,F
C0104816076,F
C0104816294,F
C0104816491,F
C0104816542,T
C0104816828,F
C0104816871,F
C0104817068,F
C0104817106,F
C0104817143,F
C0104817566,F
C0104817826,T
C0104818242,F
C0104818578,F
C0104820049,T
C0104820147,F
C0104820435,F
C0104820479,F
C0104820758,F
C0104821520,F
C0104821697,F
C0104822080,F
C0104822681,F
C0104822733,F
C0104822826,F
C0104822828,F
C0104823250,F
C0104823409,F
C0104823642,T
C0104823745,F
C0104823904,F
C0104824079,F
C0104825013,F
C0104825033,F
C0104825153,F
C0104825223,F
C0104825347,F
C0104825411,F
C0104825476,F
C0104825581,F
C0104825698,T
C0104826008,F
C0104826247,F
C0104826717,F
C0104826803,F
C0104826914,F
C0104827003,T
C0104827072,F
C0104827481,F
C0104827610,F
C0104827693,F
C0104827761,F
C0104828012,F
C0104828139,F
C0104828546,F
C0104828903,F
C0104829216,F
C0104829396,F
C0104829664,T
C0104829723,F
C0104829730,F
C0104830078,F
C0104830140,F
C0104830302,F
C0104830560,F
C0104830601,F
C0104831270,F
C0104831738,F
C0104831875,F
C0104831945,F
C0104832307,F
C0104832367,F
C0104833212,F
C0104833331,F
C0104833465,F
C0104833864,F
C0104834066,F
C0104834223,T
C0104834274,F
C0104834462,F
C0104834511,F
C0104834752,F
C0104835018,F
C0104835288,F
C0104836035,F
C0104836212,F
C0104836827,F
C0104836878,T
C0104836917,F
C0104837069,F
C0104837291,F
C0104837327,F
C0104837493,F
C0104838020,T
C0104838059,F
C0104838121,F
C0104838380,F
C0104838576,F
C0104838708,F
C0104839103,F
C0104839214,F
C0104840179,F
C0104840372,F
C0104840379,F
C0104840599,F
C0104840758,F
C0104840803,F
C0104840894,F
C0104841161,F
C0104841377,F
C0104841507,F
C0104841794,T
C0104841962,F
C0104842115,F
C0104842364,T
C0104842495,F
C0104842531,F
C0104842681,F
C0104842863,F
C0104843219,F
C0104843875,F
C0104844571,F
C0104844666,F
C0104844761,F
C0104844835,F
C0104844923,F
C0104845118,F
C0104845487,F
C0104846152,F
C0104846472,F
C0104846657,F
C0104846838,F
C0104848595,T
C0104848840,F
C0104848889,F
C0104849155,F
C0104849438,F
C0104850156,F
C0104850268,F
C0104851087,T
C0104851390,F
C0104851559,F
C0104852025,F
C0104852032,F
C0104852324,F
C0104852451,F
C0104852556,F
C0104852688,F
C0104852859,T
C0104853133,F
C0104853310,F
C0104853468,F
C0104853696,F
C0104854121,F
C0104854615,F
C0104855189,F
C0104855275,F
C0104855757,T
C0104855894,F
C0104856027,F
C0104856966,F
C0104857246,F
C0104857293,F
C0104857510,F
C0104857587,F
C0104857747,F
C0104858304,F
C0104858486,F
C0104858908,F
C0104859116,F
C0104859308,F
C0104859386,F
C0104859506,F
C0104859909,F
C0104860076,F
C0104860135,F
C0104860168,F
C0104860682,F
C0104861053,F
C0104861210,F
C0104861587,F
C0104861612,F
C0104861703,F
C0104861740,F
C0104862224,F
C0104862684,F
C0104862718,T
C0104863483,F
C0104863570,F
C0104863854,F
C0104864399,F
C0104864495,F
C0104864627,F
C0104865385,F
C0104865472,F
C0104865664,F
C0104865919,F
C0104865940,F
C0104866064,F
C0104866246,F
C0104866800,F
C0104866884,F
C0104867783,F
C0104867791,F
C0104868000,F
C0104868143,F
C0104868164,T
C0104868649,F
C0104868704,F
C0104868781,T
C0104868944,F
C0104869101,F
C0104869229,F
C0104869325,F
C0104869411,F
C0104869651,F
C0104869899,F
C0104869913,F
C0104870168,T
C0104870228,T
C0104870306,F
C0104870516,F
C0104870535,F
C0104871222,F
C0104871733,F
C0104871739,F
C0104872770,F
C0104873176,F
C0104873804,F
C0104873913,F
C0104874178,F
C0104874385,F
C0104874493,F
C0104874686,F
C0104874774,F
C0104874919,F
C0104875045,F
C0104875214,F
C0104875412,F
C0104875531,F
C0104875572,T
C0104875748,F
C0104876205,F
C0104877180,F
C0104878145,F
C0104878212,F
C0104878226,F
C0104878410,F
C0104878581,F
C0104878671,F
C0104878683,F
C0104878837,F
C0104878864,F
C0104878953,F
C0104879121,F
C0104879199,F
C0104879582,F
C0104879638,F
C0104879698,F
C0104880027,F
C0104880120,F
C0104880190,F
C0104880233,F
C0104880328,F
C0104880480,F
C0104880593,T
C0104881032,F
C0104881159,F
C0104881206,F
C0104881533,F
C0104881846,F
C0104881906,F
C0104881991,F
C0104882121,F
C0104882287,F
C0104882445,T
C0104882562,F
C0104883040,F
C0104883120,F
C0104883587,F
C0104883623,T
C0104883774,F
C0104884178,F
C0104884685,F
C0104884824,F
C0104885048,F
C0104885622,F
C0104885719,F
C0104885870,F
C0104886435,F
C0104886471,F
C0104886478,F
C0104886701,F
C0104886965,F
C0104887626,F
C0104887752,F
C0104887821,F
C0104887892,F
C0104888017,F
C0104888214,F
C0104888719,T
C0104889029,F
C0104889062,F
C0104889133,F
C0104889170,F
C0104889492,F
C0104889654,F
C0104889811,F
C0104890082,F
C0104890132,F
C0104890346,F
C0104890365,F
C0104890611,F
C0104890705,F
C0104890951,F
C0104891075,F
C0104891551,F
C0104891836,F
C0104892273,F
C0104892377,F
C0104892719,F
C0104892776,F
C0104893123,F
C0104893544,F
C0104893705,F
C0104894441,F
C0104894573,F
C0104894896,T
C0104895060,F
C0104895288,F
C0104895463,F
C0104896750,F
C0104896779,F
C0104896858,F
C0104896906,F
C0104897482,F
C0104897523,F
C0104897769,F
C0104898300,F
C0104898346,F
C0104898358,T
C0104898537,F
C0104898577,F
C0104898863,F
C0104898998,F
C0104899145,F
C0104899548,F
C0104899879,F
C0104900016,F
C0104900099,F
C0104900323,F
C0104900454,F
C0104900654,F
C0104900753,F
C0104900874,F
C0104901371,F
C0104901471,F
C0104901605,F
C0104901699,F
C0104901922,F
C0104902071,F
C0104902119,F
C0104902192,F
C0104902531,F
C0104902587,F
C0104902655,F
C0104902845,F
C0104903311,F
C0104903529,F
C0104903800,F
C0104904554,F
C0104904626,F
C0104904775,F
C0104905702,F
C0104906006,F
C0104906363,T
C0104906497,F
C0104907157,F
C0104907769,F
C0104908071,F
C0104908218,F
C0104908330,F
C0104908482,F
C0104908812,F
C0104908937,F
C0104908993,F
C0104909083,F
C0104909139,F
C0104909481,F
C0104909652,T
C0104909806,F
C0104910122,F
C0104910763,F
C0104911312,F
C0104911483,F
C0104911673,F
C0104912046,F
C0104912113,F
C0104912171,F
C0104912265,F
C0104912351,T
C0104912682,F
C0104912915,F
C0104913088,F
C0104913310,F
C0104913382,F
C0104913546,F
C0104913664,F
C0104913808,F
C0104914090,F
C0104914192,F
C0104914792,F
C0104914867,F
C0104914915,F
C0104915514,F
C0104915622,F
C0104915675,F
C0104915761,F
C0104916210,F
C0104916217,T
C0104916276,F
C0104916333,F
C0104916396,F
C0104916436,F
C0104916644,F
C0104916817,F
C0104917475,F
C0104918261,F
C0104918290,F
C0104918492,F
C0104918549,F
C0104918784,T
C0104919513,F
C0104919918,T
C0104920027,F
C0104920144,F
C0104920538,F
C0104920768,F
C0104921062,F
C0104921137,F
C0104921173,F
C0104921408,F
C0104922541,F
C0104923101,F
C0104923329,F
C0104923531,T
C0104923647,F
C0104923796,F
C0104923935,F
C0104924389,F
C0104925183,F
C0104925270,F
C0104925330,F
C0104925699,F
C0104925997,F
C0104926562,T
C0104927107,F
C0104927344,F
C0104927489,F
C0104927792,F
C0104927940,F
C0104928007,T
C0104928184,F
C0104928526,F
C0104928933,F
C0104929273,T
C0104929572,F
C0104929673,F
C0104929700,F
C0104929986,F
C0104930121,F
C0104930205,F
C0104930330,F
C0104930465,T
C0104931087,F
C0104931247,F
C0104931817,F
C0104931827,T
C0104931893,T
C0104932084,F
C0104932149,F
C0104932547,F
C0104932733,F
C0104932798,F
C0104933434,T
C0104933452,F
C0104933664,T
C0104933674,F
C0104933851,F
C0104934057,T
C0104934170,F
C0104934499,F
C0104934570,F
C0104934752,F
C0104934802,F
C0104935334,F
C0104935408,T
C0104935494,F
C0104935538,F
C0104936208,F
C0104936354,F
C0104936501,F
C0104936629,F
C0104936770,F
C0104936983,F
C0104937152,F
C0104937209,F
C0104937627,F
C0104937827,F
C0104937873,F
C0104938205,F
C0104938268,F
C0104938902,F
C0104939199,F
C0104939301,F
C0104939367,F
C0104939415,F
C0104939573,F
C0104939804,F
C0104939967,F
C0104940448,F
C0104940490,F
C0104940537,F
C0104940902,F
C0104941331,F
C0104941441,F
C0104941705,F
C0104941800,F
C0104942259,F
C0104942329,F
C0104942366,F
C0104942518,F
C0104943068,F
C0104943566,F
C0104943665,F
C0104943737,F
C0104944410,F
C0104944623,F
C0104944675,F
C0104944734,F
C0104944918,F
C0104945179,F
C0104945527,F
C0104945849,T
C0104945923,F
C0104946051,F
C0104946097,F
C0104946366,F
C0104946718,F
C0104946780,F
C0104946792,F
C0104946909,F
C0104946965,F
C0104947103,F
C0104947287,F
C0104947426,F
C0104947689,F
C0104947898,T
C0104947910,F
C0104948731,F
C0104948832,T
C0104949177,F
C0104949374,F
C0104949829,F
C0104950037,F
C0104950266,F
C0104950468,F
C0104950521,F
C0104950620,F
C0104950735,T
C0104950878,F
C0104951333,T
C0104951612,F
C0104951644,F
C0104951708,F
C0104951857,F
C0104952034,F
C0104952182,F
C0104952431,F
C0104952565,F
C0104952956,F
C0104953020,F
C0104953074,F
C0104953298,F
C0104953544,F
C0104953756,F
C0104954081,F
C0104954390,F
C0104954684,F
C0104954747,F
C0104955184,F
C0104955561,T
C0104956300,F
C0104956778,F
C0104956781,F
C0104957099,T
C0104957168,T
C0104957235,F
C0104957409,F
C0104957651,F
C0104957731,F
C0104957850,F
C0104957868,F
C0104958239,F
C0104958667,F
C0104958780,F
C0104959121,F
C0104959155,F
C0104959754,F
C0104960224,F
C0104960261,F
C0104960706,T
C0104961701,F
C0104962176,F
C0104962214,F
C0104963063,F
C0104963199,F
C0104963619,F
C0104963850,F
C0104963958,T
C0104963961,T
C0104964463,F
C0104965506,F
C0104965725,F
C0104965842,T
C0104966653,F
C0104966870,F
C0104966918,F
C0104967212,T
C0104967421,F
C0104968070,F
C0104968160,F
C0104968189,F
C0104968540,F
C0104968692,T
C0104968719,F
C0104968994,F
C0104969004,T
C0104969124,F
C0104969443,F
C0104969465,T
C0104969961,F
C0104969966,F
C0104970183,T
C0104970482,F
C0104970601,F
C0104970615,F
C0104970702,F
C0104970848,T
C0104970968,F
C0104971154,F
C0104971235,F
C0104971255,F
C0104971315,F
C0104971446,F
C0104971755,F
C0104971948,F
C0104972128,F
C0104972476,F
C0104973435,F
C0104973576,F
C0104973876,F
C0104973993,F
C0104974094,F
C0104975470,F
C0104975891,F
C0104976102,F
C0104976133,F
C0104976218,F
C0104976782,T
C0104976954,F
C0104976983,F
C0104977352,F
C0104977899,F
C0104979517,F
C0104979541,T
C0104979742,F
C0104979871,F
C0104980015,T
C0104980040,F
C0104980526,F
C0104980529,F
C0104980532,F
C0104980835,F
C0104981217,T
C0104981362,F
C0104981483,F
C0104981553,F
C0104981685,F
C0104981754,F
C0104981816,F
C0104981817,T
C0104981971,F
C0104982170,F
C0104982406,F
C0104982806,F
C0104982989,F
C0104983116,F
C0104983287,F
C0104983327,F
C0104983337,F
C0104983550,F
C0104983778,F
C0104984224,F
C0104984311,F
C0104984312,F
C0104984333,F
C0104984524,F
C0104984942,F
C0104985037,T
C0104985244,F
C0104985675,F
C0104985681,F
C0104985742,F
C0104985869,F
C0104986217,F
C0104986285,F
C0104986502,F
C0104986508,F
C0104986591,F
C0104986840,F
C0104987077,F
C0104987221,F
C0104987394,F
C0104987529,F
C0104987718,F
C0104987783,F
C0104987854,F
C0104988314,T
C0104988439,F
C0104988504,F
C0104988537,F
C0104988679,F
C0104989042,F
C0104989148,F
C0104989261,F
C0104989780,F
C0104990184,F
C0104990415,T
C0104990977,F
C0104991114,F
C0104991634,F
C0104991672,F
C0104992305,F
C0104992892,F
C0104993273,F
C0104993781,F
C0104993993,F
C0104994135,F
C0104994155,F
C0104994165,F
C0104994438,F
C0104994497,F
C0104994732,F
C0104994819,F
C0104994934,F
C0104995006,F
C0104995060,F
C0104995269,T
C0104995516,F
C0104995659,F
C0104995749,F
C0104995780,F
C0104995799,F
C0104996040,F
C0104996964,F
C0104997012,F
C0104997363,F
C0104997376,F
C0104997961,F
C0104997964,F
C0104998238,F
C0104998651,F
C0104998658,F
C0104998861,T
C0104999141,F
C0104999197,F
C0104999312,F
C0104999338,F
C0104999745,F
C0105000097,F
C0105000393,T
C0105000506,F
C0105000760,F
C0105000825,F
C0105000864,T
C0105000970,F
C0105001090,F
C0105001411,F
C0105001729,F
C0105001850,T
C0105002012,F
C0105002089,F
C0105002170,F
C0105002452,F
C0105002794,F
C0105003154,F
C0105003260,T
C0105003301,F
C0105003314,F
C0105003336,F
C0105003450,F
C0105003651,F
C0105003771,F
C0105004204,F
C0105004313,F
C0105004673,F
C0105004691,F
C0105004759,F
C0105004927,F
C0105004981,F
C0105005299,F
C0105005488,F
C0105005644,F
C0105006024,F
C0105006058,F
C0105006406,F
C0105006783,F
C0105007368,F
C0105008131,F
C0105008177,F
C0105008311,F
C0105008553,F
C0105008659,F
C0105008778,F
C0105009122,F
C0105009306,T
C0105009534,F
C0105009714,F
C0105009785,F
C0105009875,F
C0105010286,F
C0105010983,F
C0105011032,F
C0105011097,F
C0105011113,F
C0105011465,F
C0105011974,F
C0105012048,F
C0105012139,F
C0105012469,F
C0105012844,F
C0105013007,F
C0105013157,F
C0105013314,F
C0105013574,F
C0105013768,F
C0105013949,F
C0105014104,F
C0105014389,F
C0105014648,F
C0105015933,F
C0105016378,F
C0105016528,F
C0105016590,F
C0105016843,F
C0105017035,F
C0105017058,F
C0105017339,F
C0105017625,F
C0105017648,F
C0105017656,F
C0105017752,F
C0105017822,F
C0105017914,F
C0105018283,F
C0105018398,F
C0105018547,F
C0105018696,F
C0105018768,F
C0105019284,F
C0105019368,T
C0105019654,F
C0105019786,F
C0105019827,F
C0105020169,F
C0105020229,F
C0105020322,F
C0105020533,F
C0105021016,F
C0105021115,F
C0105021498,F
C0105021514,F
C0105021761,F
C0105021857,T
C0105022218,F
C0105022353,F
C0105022762,F
C0105023053,F
C0105023256,F
C0105023390,F
C0105024277,F
C0105024562,T
C0105024782,T
C0105024993,F
C0105025360,F
C0105025731,F
C0105025910,F
C0105025985,F
C0105026522,F
C0105027297,F
C0105027645,F
C0105027707,F
C0105027870,F
C0105028098,F
C0105028489,F
C0105028583,F
C0105029012,F
C0105029023,F
C0105029056,T
C0105029261,T
C0105029565,F
C0105029576,F
C0105029887,T
C0105029984,F
C0105030173,F
C0105030276,T
C0105030496,F
C0105030582,F
C0105030661,F
C0105031060,F
C0105031609,F
C0105031623,F
C0105031625,F
C0105031638,F
C0105031707,F
C0105031746,F
C0105031844,F
C0105032081,T
C0105032353,F
C0105032421,F
C0105032660,F
C0105032724,F
C0105033299,F
C0105033311,F
C0105033421,F
C0105033526,F
C0105033551,F
C0105033603,F
C0105033758,F
C0105033803,F
C0105034123,F
C0105034523,F
C0105034688,F
C0105034823,F
C0105034997,T
C0105035093,F
C0105035101,F
C0105035302,F
C0105035736,F
C0105035843,F
C0105036636,F
C0105037735,F
C0105037769,F
C0105037829,F
C0105037909,F
C0105038497,F
C0105039103,F
C0105039404,F
C0105040339,F
C0105040479,F
C0105040642,F
C0105040812,F
C0105041151,F
C0105041162,F
C0105041796,F
C0105041981,F
C0105042717,F
C0105042885,F
C0105042908,F
C0105043021,T
C0105043055,F
C0105043111,T
C0105043318,F
C0105043490,F
C0105043646,F
C0105043785,F
C0105044170,F
C0105044461,F
C0105044547,F
C0105044615,F
C0105044836,F
C0105045344,F
C0105045422,F
C0105045429,F
C0105045547,F
C0105045583,F
C0105045868,F
C0105046188,T
C0105046398,F
C0105046462,F
C0105046796,F
C0105046952,F
C0105047092,F
C0105047385,F
C0105047551,F
C0105047936,F
C0105048982,F
C0105049138,F
C0105049270,T
C0105049420,F
C0105050342,F
C0105050587,F
C0105050826,F
C0105051019,F
C0105051532,F
C0105051819,F
C0105051896,F
C0105052101,F
C0105052344,F
C0105052475,F
C0105052829,F
C0105053304,F
C0105053354,F
C0105053399,F
C0105053492,F
C0105053659,F
C0105053668,T
C0105053881,F
C0105054309,F
C0105055380,F
C0105055417,F
C0105055488,F
C0105055634,F
C0105055857,F
C0105055904,F
C0105056141,T
C0105056487,F
C0105056661,F
C0105056709,F
C0105056907,F
C0105057392,F
C0105057936,F
C0105058013,T
C0105058201,F
C0105058285,F
C0105058547,F
C0105058803,F
C0105058862,F
C0105058934,T
C0105059673,F
C0105059739,F
C0105060617,F
C0105060857,F
C0105060952,F
C0105061883,F
C0105061947,F
C0105062012,F
C0105062264,T
C0105062896,F
C0105063043,T
C0105063158,F
C0105063212,F
C0105063288,F
C0105063596,F
C0105063936,F
C0105064053,F
C0105064404,F
C0105064699,F
C0105065165,F
C0105065280,F
C0105065454,F
C0105065527,F
C0105065640,F
C0105065900,F
C0105065957,F
C0105066290,F
C0105066472,F
C0105066491,F
C0105066867,F
C0105067162,F
C0105067520,F
C0105067908,F
C0105068196,T
C0105068626,F
C0105068650,F
C0105068799,F
C0105068877,F
C0105069066,F
C0105069171,F
C0105069370,F
C0105069469,F
C0105069562,F
C0105069679,F
C0105069744,F
C0105070674,F
C0105071050,F
C0105071277,F
C0105071484,F
C0105071873,F
C0105071943,F
C0105072251,F
C0105072404,F
C0105072424,F
C0105072633,F
C0105072683,F
C0105072887,F
C0105073557,F
C0105073722,F
C0105073963,F
C0105074088,F
C0105074228,F
C0105074554,F
C0105075596,F
C0105075932,F
C0105075944,F
C0105076077,F
C0105076206,F
C0105076284,F
C0105076488,F
C0105076601,F
C0105076711,F
C0105077101,F
C0105077722,F
C0105078136,T
C0105078356,F
C0105078898,F
C0105078925,T
C0105079180,F
C0105079196,F
C0105079355,F
C0105079855,F
C0105080064,F
C0105080152,F
C0105080257,F
C0105080316,F
C0105080974,F
C0105081308,F
C0105081334,F
C0105081449,F
C0105081481,F
C0105081612,F
C0105081978,F
C0105082045,F
C0105082066,F
C0105082477,F
C0105082503,F
C0105082841,F
C0105083033,F
C0105083061,F
C0105083122,F
C0105083159,F
C0105083505,F
C0105083649,F
C0105084025,F
C0105084202,F
C0105084242,F
C0105084761,F
C0105084789,F
C0105084921,F
C0105085042,F
C0105085342,F
C0105085846,F
C0105085991,F
C0105086293,F
C0105086414,F
C0105086712,F
C0105087035,F
C0105087110,F
C0105087294,F
C0105087725,T
C0105089599,F
C0105089773,F
C0105089834,F
C0105090148,F
C0105090155,F
C0105090836,F
C0105091079,F
C0105091858,F
C0105092097,F
C0105092444,F
C0105092505,F
C0105092653,F
C0105092763,F
C0105092841,F
C0105092890,F
C0105093249,F
C0105093537,F
C0105093590,T
C0105093890,F
C0105094661,F
C0105094953,F
C0105095105,F
C0105095364,F
C0105095448,F
C0105095828,F
C0105095880,F
C0105095972,F
C0105096146,F
C0105096521,F
C0105097032,F
C0105097547,F
C0105097922,F
C0105097926,F
C0105098052,F
C0105098490,F
C0105098945,F
C0105099096,F
C0105099189,F
C0105099196,F
C0105099758,F
C0105099962,F
C0105099991,F
C0105100528,F
C0105100541,F
C0105100594,F
C0105100923,F
C0105100939,T
C0105101236,F
C0105101320,T
C0105101528,F
C0105101811,F
C0105101885,F
C0105102059,F
C0105102364,F
C0105102571,T
C0105102815,T
C0105102982,F
C0105103175,F
C0105103327,F
C0105103586,F
C0105104178,F
C0105104436,F
C0105105575,F
C0105105746,T
C0105106108,F
C0105106252,F
C0105106621,F
C0105106945,F
C0105107145,F
C0105107389,F
C0105107454,F
C0105107734,T
C0105107762,F
C0105107807,F
C0105108100,F
C0105108433,F
C0105108581,F
C0105108848,F
C0105108960,F
C0105109790,F
C0105110048,T
C0105110105,T
C0105110320,F
C0105111283,T
C0105111430,F
C0105111664,F
C0105112059,F
C0105112299,F
C0105112477,F
C0105112987,F
C0105113577,F
C0105113715,F
C0105113817,F
C0105113916,F
C0105114258,F
C0105114536,F
C0105114750,F
C0105114798,F
C0105114885,T
C0105115549,F
C0105116085,F
C0105116442,F
C0105116606,F
C0105117245,F
C0105117324,F
C0105117503,F
C0105117521,T
C0105117554,T
C0105117735,F
C0105117969,F
C0105118198,F
C0105118265,T
C0105118424,F
C0105118487,F
C0105118543,F
C0105118561,F
C0105118715,F
C0105118761,F
C0105118848,T
C0105119123,F
C0105119170,F
C0105119509,F
C0105119664,F
C0105119727,T
C0105119895,F
C0105120201,F
C0105120619,F
C0105120712,F
C0105120882,F
C0105121055,T
C0105121199,F
C0105121335,F
C0105121901,F
C0105122036,F
C0105122939,F
C0105123129,F
C0105123380,F
C0105123864,F
C0105123952,F
C0105124040,F
C0105124129,F
C0105124176,F
C0105124319,T
C0105124774,F
C0105125338,F
C0105125416,T
C0105125728,F
C0105125747,F
C0105126055,F
C0105126648,F
C0105126765,F
C0105126826,F
C0105127748,F
C0105127886,F
C0105127926,F
C0105128187,T
C0105128188,F
C0105128938,F
C0105129183,F
C0105129445,F
C0105129567,F
C0105129589,T
C0105129772,F
C0105130116,T
C0105130432,F
C0105130944,F
C0105131023,F
C0105131549,F
C0105131977,F
C0105131979,F
C0105132269,T
C0105132649,T
C0105133298,F
C0105133359,F
C0105133510,F
C0105133882,F
C0105134049,T
C0105134453,F
C0105134680,T
C0105134767,F
C0105134806,F
C0105135081,F
C0105135396,F
C0105135514,F
C0105135608,F
C0105136169,F
C0105136418,F
C0105136910,F
C0105137314,F
C0105137655,F
C0105137731,F
C0105137883,F
C0105138276,F
C0105138747,T
C0105138766,F
C0105138844,F
C0105138913,T
C0105139098,F
C0105139962,T
C0105140191,F
C0105140356,F
C0105140517,T
C0105141077,F
C0105141260,F
C0105141451,F
C0105141484,F
C0105141631,F
C0105142039,F
C0105142083,T
C0105142250,F
C0105142368,F
C0105142399,F
C0105142468,F
C0105142587,F
C0105142658,F
C0105142821,F
C0105143029,F
C0105143290,F
C0105143582,F
C0105143696,F
C0105143822,F
C0105144155,F
C0105144339,F
C0105144469,T
C0105144713,F
C0105144802,F
C0105144803,F
C0105144877,F
C0105144975,T
C0105145297,F
C0105145349,F
C0105145503,F
C0105145633,F
C0105146278,F
C0105147128,F
C0105147219,F
C0105147254,F
C0105147315,F
C0105147331,F
C0105148102,F
C0105148406,F
C0105148957,F
C0105149014,F
C0105149564,F
C0105150168,F
C0105150904,F
C0105151297,F
C0105151604,F
C0105151629,F
C0105152019,F
C0105152125,F
C0105152200,F
C0105152274,T
C0105152300,F
C0105152684,F
C0105152963,F
C0105153258,F
C0105153453,F
C0105153509,F
C0105153519,F
C0105153629,F
C0105153931,T
C0105154023,F
C0105154211,F
C0105154442,F
C0105154954,F
C0105155226,F
C0105155413,F
C0105155496,F
C0105156129,F
C0105156206,F
C0105156283,F
C0105156371,F
C0105156686,F
C0105156877,F
C0105157193,F
C0105157275,F
C0105157496,F
C0105157532,T
C0105157684,F
C0105158466,F
C0105158723,F
C0105158919,F
C0105159416,T
C0105159561,F
C0105159737,F
C0105160053,F
C0105160456,F
C0105160596,F
C0105160628,F
C0105160633,F
C0105160719,F
C0105160901,F
C0105161032,F
C0105161297,F
C0105161375,F
C0105161848,F
C0105161853,F
C0105162195,F
C0105162292,F
C0105162406,F
C0105162748,F
C0105163138,F
C0105163502,F
C0105163671,F
C0105163996,F
C0105164134,F
C0105164270,F
C0105164542,F
C0105164608,F
C0105164666,F
C0105165194,T
C0105165377,F
C0105165893,F
C0105165997,F
C0105166100,F
C0105166160,F
C0105166215,F
C0105166359,F
C0105166418,F
C0105166594,F
C0105167110,F
C0105167604,F
C0105167978,F
C0105168066,F
C0105168185,F
C0105168287,F
C0105168658,F
C0105168889,F
C0105169454,F
C0105169551,F
C0105169576,F
C0105169799,F
C0105169909,F
C0105170574,F
C0105170742,F
C0105171028,T
C0105171099,F
C0105171380,F
C0105171638,F
C0105171755,F
C0105172066,F
C0105172134,F
C0105172198,F
C0105172852,T
C0105173668,F
C0105174087,F
C0105174314,F
C0105174443,F
C0105174623,F
C0105175375,T
C0105175864,F
C0105175922,F
C0105175936,F
C0105176027,F
C0105176097,F
C0105176159,F
C0105176858,F
C0105176924,T
C0105177348,F
C0105177481,F
C0105177808,F
C0105177955,F
C0105178092,F
C0105178236,F
C0105178354,F
C0105178406,F
C0105178555,F
C0105178620,F
C0105178676,F
C0105179009,F
C0105179029,F
C0105179378,F
C0105179596,F
C0105179772,F
C0105180012,T
C0105180152,F
C0105180286,F
C0105180362,F
C0105180532,F
C0105180770,F
C0105180897,F
C0105180907,F
C0105181230,F
C0105181311,F
C0105181450,F
C0105181602,F
C0105181692,F
C0105181854,F
C0105181917,F
C0105181962,F
C0105182019,F
C0105182143,F
C0105182208,F
C0105182598,F
C0105182698,F
C0105182811,T
C0105183479,F
C0105183782,F
C0105183854,F
C0105183932,F
C0105184136,F
C0105184239,F
C0105184285,F
C0105184707,F
C0105184719,T
